patient_zip3,population,density,age_median,age_60s,age_70s,married,never_married,family_size,income_household_median,income_household_10_to_15,income_household_75_to_100,income_household_100_to_150,income_household_150_over,income_household_six_figure,income_individual_median,home_ownership,housing_units,rent_median,rent_burden,education_less_highschool,education_highschool,education_bachelors,education_college_or_above,labor_force_participation,unemployment_rate,self_employed,farmer,race_white,race_other,race_multiple,hispanic,disabled,poverty,limited_english,veteran,Ozone
334,28004.33333,1171.04386,47.045614,13.708772,11.217544,47.398246,30.470175,3.129825,73755.36842,3.419298,12.519298,15.429825,18.557895,33.987719,36015.77193,69.72807,11060.01754,1629.875,35.845283,11.87193,23.964912,22.331579,37.077193,57.164912,6.494737,15.466667,0.12807,67.392982,3.510526,7.840351,21.396491,12.475439,12.208772,6.775439,6.333333,34.887667
335,19826.06818,437.3,42.195238,12.535714,8.802381,51.033333,29.82381,3.232927,70820.975,3.639024,13.134146,16.460976,15.653659,32.114634,33424.35714,75.153659,7233.568182,1230.575,32.702632,12.35,29.357143,17.509524,27.838095,58.752381,5.916667,11.121951,0.87561,72.62381,5.121429,8.197619,22.183333,13.961905,13.357143,2.965854,10.380952,37.737635
336,30205.48148,1517.174074,35.62963,9.525926,5.466667,39.314815,41.211111,3.211154,67229.03846,3.903704,12.211111,12.922222,15.774074,28.696296,35116.88889,48.144444,11854.18519,1362.307692,33.669231,10.844444,23.72963,23.403704,38.285185,65.992593,5.488889,13.423077,0.026923,62.651852,4.007407,10.833333,30.103704,10.988889,18.47037,11.777778,6.577778,37.228624
337,19613.82051,1555.107692,49.107692,15.902564,11.828205,44.8,29.102564,2.917105,64711.71053,3.807895,12.889474,14.442105,14.702632,29.144737,34678.61538,68.673684,8502.230769,1343.394737,34.957895,8.379487,26.558974,22.1,34.864103,57.035897,5.002632,11.564103,0.005128,78.217949,1.841026,5.328205,10.261538,16.020513,13.602564,2.836842,9.302564,36.918257
338,15654.28846,276.290385,44.161538,15.109615,12.153846,47.913462,26.859615,3.207115,50800.77551,7.273077,10.775,10.082692,7.242308,17.325,28218.6,67.867308,5691.75,1007,30.951282,16.776923,37.703846,10.569231,15.778846,48.346154,4.627451,10.002083,1.191667,71.975,6.15,6.530769,21.878846,16.296154,18.055769,4.117308,8.444231,37.62679
339,18006.55102,479.734694,50.959184,16.665306,16.014286,52.167347,25.25102,2.898958,63567.4,3.858333,12.572917,14.0375,12.522917,26.560417,31255.74468,77.458333,7205.612245,1263.261905,35.071429,10.520408,31.189796,16.081633,26.087755,50.171429,4.410204,12.757143,0.640816,80.977551,2.853061,6.777551,18.706122,16.287755,12.74375,3.991667,8.936735,36.1663
341,18036.54167,478.404167,50.234783,16.456522,15.247826,60.126087,21.669565,2.833478,82262.8,5.308696,19.486957,14.152174,19.621739,33.773913,40294.86364,72.734783,7507.0,1491.777778,34.944444,7.552174,28.182609,21.173913,36.821739,50.347826,3.6,14.904348,0.182609,84.182609,2.065217,6.286957,19.0,10.873913,11.473913,6.421739,7.230435,35.591198
342,18258.5,637.7625,53.758333,17.939583,16.270833,54.475,23.05625,2.860625,71789.93478,2.652083,12.289583,16.491667,16.41875,32.910417,36918.74468,78.435417,7740.375,1412.581395,31.897561,7.85,26.504167,20.952083,35.879167,47.435417,3.754167,13.478261,0.254348,85.75,1.58125,4.1875,10.3875,14.25625,7.908333,2.275,9.783333,35.851859
344,14205.55882,167.167647,51.353125,16.771875,14.628125,49.9125,24.784375,2.867812,49656.75,4.921875,12.4125,10.8,6.61875,17.41875,26923.78125,77.2875,5882.0,926.645161,32.923333,11.415625,37.4,12.940625,20.246875,45.5375,7.05625,11.06875,0.60625,84.109375,1.365625,4.825,10.203125,18.665625,15.715625,1.696875,12.71875,37.0347
346,21881.30303,611.512121,48.30303,15.606061,11.454545,49.872727,26.675758,2.908182,62270.90625,4.021212,12.587879,13.412121,11.981818,25.393939,32280.875,78.248485,9067.878788,1190.666667,33.11,8.557576,33.660606,17.042424,25.6,52.536364,7.021212,10.539394,0.206061,86.045455,1.990909,5.730303,13.666667,17.342424,13.118182,1.654545,10.960606,36.978468
347,26135.15625,456.946875,42.587097,10.840625,8.76875,52.675,27.80625,3.3475,69805.12903,3.05,13.98125,16.5625,11.58125,28.14375,29814.64516,75.784375,8437.46875,1392.321429,34.281481,12.228125,31.659375,16.409375,24.728125,60.278125,5.375,12.396774,0.690323,69.51875,6.34375,10.325,28.3875,14.45625,10.73125,5.165625,8.5,38.004266
349,22622.63636,469.659091,47.513636,14.954545,12.554545,47.190909,28.359091,3.126818,59235.95455,4.168182,12.177273,14.3,10.672727,24.972727,30226.63636,72.645455,8732.272727,1225.181818,33.565,13.495455,30.068182,16.081818,25.472727,51.377273,5.363636,12.277273,0.513636,70.677273,3.104545,5.959091,18.727273,16.127273,14.231818,4.359091,9.472727,36.631664
350,8192.421053,162.533333,41.918182,12.205357,7.975,46.308929,29.060714,3.238491,58013.7451,4.980357,14.033929,13.896429,7.910714,21.807143,29297.62264,74.569643,3037.280702,848.723404,27.27027,16.505357,35.442857,10.9,16.496429,56.246429,10.142857,11.83,2.748,74.714286,1.214286,3.221429,5.678571,19.903571,15.042857,0.669643,7.207143,39.985713
351,8126.5,80.878571,41.648718,12.3725,8.345,48.81,27.05,3.267436,60303.83784,4.7675,12.7425,14.835,9.225,24.06,30472.81579,78.515,2974.595238,837.794118,26.407407,15.175,37.185,12.1875,17.9975,54.625,6.905128,11.179487,1.261538,80.535,1.325,2.8825,3.48,19.5925,15.465,0.835,7.945,39.798714
352,16343.83871,955.145161,37.877419,12.393548,5.980645,32.229032,44.551613,3.1875,57760.46429,5.964286,10.267857,10.925,13.175,24.1,30157.86667,55.732143,6595.129032,1004.25,33.064286,10.623333,24.373333,20.323333,35.453333,56.3,7.86,12.878571,0.164286,43.322581,1.722581,2.532258,3.719355,15.746667,20.846429,1.628571,5.935484,38.913987
354,7438.735294,176.411765,36.35625,11.951515,6.763636,39.506061,39.739394,3.556452,49545.51724,6.278125,11.328125,10.55625,8.375,18.93125,24857.33333,74.70625,2697.911765,804.16,35.368182,11.342424,36.536364,11.709091,20.012121,55.018182,6.851515,10.47,3.466667,57.642424,0.530303,2.336364,3.278788,18.584848,22.11875,0.390625,9.318182,38.472478
356,10438.37838,155.42973,41.836111,12.811111,8.294444,52.011111,27.719444,3.166857,55898.85294,4.631429,13.262857,12.411429,10.137143,22.548571,28037.74286,77.165714,4082.297297,706.875,27.055172,14.397222,35.525,15.741667,22.680556,55.702778,3.997222,12.335294,6.155882,80.697222,2.925,3.286111,5.119444,16.572222,13.64,1.3,7.036111,39.383689
357,8334.5,86.8125,44.678125,15.940625,8.253125,56.121875,23.978125,3.1125,62862.28125,5.078125,12.246875,13.08125,14.971875,28.053125,33790.75862,82.453125,3143.125,829.230769,26.873913,12.71875,33.99375,16.8,26.471875,55.9125,4.796875,10.825,3.521429,86.13125,1.165625,4.071875,3.2,17.4,10.89375,0.28125,9.50625,41.272324
358,18933.27273,483.581818,35.518182,9.845455,5.445455,38.945455,43.0,2.947,67447.1,5.18,10.48,15.98,16.24,32.22,32360.54545,50.34,8198.272727,986.2,27.75,8.52,18.4,24.67,42.09,62.590909,5.209091,9.37,0.39,56.045455,2.063636,5.945455,6.845455,13.118182,15.17,1.78,12.5,38.07871
359,7362.948718,49.730769,41.860526,13.4,8.281579,52.942105,25.263158,3.289211,47553.97222,7.742105,11.213158,11.821053,6.136842,17.957895,25557.5,77.413158,2693.589744,697.575758,30.290323,18.136842,35.489474,9.544737,15.647368,54.131579,4.884211,14.171053,6.526316,87.407895,3.821053,3.510526,7.986842,16.710526,17.331579,1.836842,7.15,41.540081
360,5269.754386,62.145614,41.680357,13.2,8.905357,43.214286,35.2125,3.394444,52677.64,6.787037,11.801852,12.22963,8.492593,20.722222,25699.43396,77.603704,1896.947368,754.113636,31.302703,15.189091,38.38,11.925455,18.829091,49.692857,5.387273,11.119231,5.034615,57.044643,0.528571,2.339286,2.233929,18.5,16.25,0.531481,7.645455,39.180801
361,13044.3125,669.66875,35.192857,8.678571,4.935714,33.764286,45.807143,3.338462,52875.38462,5.607692,11.630769,12.753846,7.107692,19.861538,25117.46154,40.784615,5108.3125,985.230769,33.161538,15.585714,25.8,16.107143,26.878571,55.071429,7.823077,8.976923,0.446154,35,1.542857,5.278571,7.814286,16.492308,19.746154,1.053846,13.035714,39.15233
363,7204.617647,43.688235,43.791176,14.979412,8.75,49.932353,25.717647,3.151471,50935.41176,4.779412,10.817647,12.647059,7.697059,20.344118,27639.61765,75.558824,2789.558824,735.709677,27.810345,16.826471,32.614706,10.926471,17.123529,55.338235,4.635294,11.366667,4.957576,76.064706,1.058824,3.367647,3.264706,20.523529,15.797059,0.491176,10.958824,37.398164
364,3198.21875,16.4875,44.696774,14.267742,10.606452,43.919355,31.987097,3.486774,42314.19231,7.96129,11.722581,9.5,4.270968,13.770968,25927.76667,75.170968,1185.03125,631.055556,30.321429,18.590323,44.512903,6.877419,10.893548,47.864516,9.780645,9.825,4.714286,70.348387,0.23871,1.103226,0.825806,19.187097,20.687097,0.083871,6.622581,37.713501
365,6755.133333,324.813333,45.353571,14.896552,11.55,51.875862,26.589655,3.256491,55483.34694,6.014035,12.091228,12.1,11.242105,23.342105,29191.05769,83.835088,2507.0,886.052632,32.615625,15.636207,36.410345,11.032759,18.810345,49.213793,6.094643,12.907273,2.389091,73.7,1.05,2.594828,2.593103,16.45614,15.354386,0.387719,9.125862,37.878009
366,13387.95238,556.614286,38.447368,12.447368,7.321053,32.021053,43.336842,3.247778,40454.27778,7.742105,8.315789,9.078947,6.142105,15.221053,23890.05263,53.015789,5243.142857,848.222222,43.527778,14.278947,32.221053,13.831579,22.289474,51.873684,7.852632,14.483333,0.161111,41.552632,0.926316,3.478947,2.684211,15.8,28.410526,0.678947,7.821053,37.499089
367,2315.75,7.581818,42.2,16.133333,7.711905,34.77381,37.978571,4.063659,38899.8,10.180952,9.630952,8.811905,4.669048,13.480952,23183.31707,76.547619,839.25,721.75,36.383333,19.116667,36.009524,7.745238,14.790476,44.509524,12.541463,8.661111,4.5,40.609524,0.140476,1.180952,0.807143,21.67381,23.788095,0.264286,7.257143,38.624945
368,10471.74074,167.255556,40.973077,13.026923,7.492308,47.073077,33.753846,3.2148,53052.52,5.452,11.172,12.852,9.064,21.916,27220.12,74.236,3940.185185,806.434783,29.29,13.373077,28.519231,14.119231,22.503846,55.542308,5.888462,9.888,2.124,59.842308,0.765385,2.388462,3.0,17.869231,17.3,0.848,9.919231,39.617367
370,16745.04688,106.01875,41.089062,13.126563,7.254688,55.546875,24.585938,3.164531,68495.96825,3.425,14.321875,16.695313,12.223437,28.91875,34070.59375,78.439063,6178.484375,1017.883333,28.623077,11.478125,35.960938,16.035937,24.829687,61.545313,4.285938,15.226563,5.30625,88.453125,1.201563,3.639063,4.375,15.5125,11.5,0.820313,9.273438,39.694903
371,15970.42553,144.717021,41.33617,13.197872,7.521277,53.655319,26.710638,3.151957,65318.58696,3.773913,14.704348,15.891304,11.447826,27.33913,32131.13333,78.536957,5827.12766,985.05,27.402632,12.210638,37.306383,15.787234,22.929787,60.019149,4.791489,14.559091,5.756818,86.138298,1.391489,3.76383,4.43617,16.140426,13.071739,0.8,9.470213,39.950456
372,20535.30435,910.021739,35.209524,10.390476,4.780952,35.133333,48.309524,2.8405,76798.2,3.366667,11.904762,16.228571,18.795238,35.02381,42094.2,47.895238,8752.434783,1389.4,33.415,7.638095,16.038095,37.714286,57.271429,71.538095,3.642857,19.13,0.265,63.619048,2.67619,4.157143,6.92381,10.357143,12.857143,2.652381,5.290476,38.417607
373,7804.792208,140.054545,44.315789,13.681579,9.826316,52.221053,25.715789,2.989189,54683.40278,6.104054,12.47027,12.372973,8.568919,20.941892,26529.55263,78.568919,3016.324675,779.333333,28.770175,16.665333,37.277333,11.968,19.024,53.777632,6.186842,13.618919,4.259459,90.623684,0.953947,3.961842,3.294737,21.021053,15.021622,0.541892,8.036842,41.977477
374,13345.75,637.53125,36.006667,12.08,6.2,34.706667,42.233333,3.1,48862.53333,7.38,9.56,11.766667,9.206667,20.973333,27744.06667,47.066667,5606.625,879.866667,30.54,13.16,27.746667,20.306667,31.02,62.126667,6.26,13.046667,0.04,58.0,2.04,5.326667,7.293333,15.88,21.193333,2.706667,6.993333,42.826209
376,12725.09091,248.236364,44.430303,13.80303,9.581818,52.790909,27.036364,2.853125,51734.06452,5.5375,12.878125,11.38125,7.5125,18.89375,25934.15152,76.40625,5326.878788,723.678571,28.257692,11.942424,35.730303,14.372727,23.990909,52.924242,5.490909,11.624242,3.184848,93.866667,0.50303,2.833333,2.260606,19.693939,14.225,0.23125,9.90303,42.883561
377,7356.166667,55.810417,44.31087,13.814894,10.840426,52.761702,23.285106,2.990851,49402.02222,5.793617,11.380851,11.131915,6.73617,17.868085,25332.86667,78.402128,2902.916667,731.756098,27.252778,17.310638,39.770213,9.631915,16.029787,54.076596,6.576596,12.326667,3.397778,95.491489,0.493617,2.168085,2.52766,23.348936,18.148936,0.531915,9.119149,41.912879
378,9463.896552,62.762069,44.761404,15.101754,9.264912,53.545614,23.275439,3.003333,50688.26786,5.894737,12.121053,12.019298,6.189474,18.208772,26368.36842,75.889474,3672.844828,735.037736,33.529167,16.117544,41.005263,10.007018,16.408772,52.542105,6.024561,12.164912,4.301754,94.24386,0.550877,2.796491,3.417544,21.942105,17.082456,0.742105,8.505263,41.928036
379,22634.21053,803.61579,37.255556,10.711111,6.644444,43.788889,36.227778,2.952778,61320.66667,4.938889,11.688889,14.744444,12.5,27.244444,33444.11111,57.766667,9208.842105,1013.555556,31.811111,8.622222,24.255556,23.388889,39.627778,63.222222,4.283333,13.961111,0.35,80.688889,1.222222,3.838889,4.344444,12.594444,17.461111,1.433333,7.155556,41.84881
380,8575.48,102.458,42.941304,14.754,8.81,47.882,28.702,3.023333,56515.02273,4.938776,11.45102,16.173469,7.910204,24.083673,31669.91111,73.428571,3169.76,819.804878,27.745,13.492,38.004,11.484,19.596,54.918,6.19375,12.293182,2.995455,70.192,1.14,2.938,2.962,20.059184,12.502041,0.369388,8.312245,38.961022
381,23408.54839,1005.9,35.4,11.096552,5.910345,33.468966,46.917241,3.33,56239.44444,6.748148,9.985185,11.222222,11.622222,22.844444,31586.21429,51.414815,9031.580645,1069.148148,35.67037,12.689655,28.144828,16.972414,29.117241,60.7,10.503448,15.425926,0.2,37.889655,3.089655,2.334483,6.627586,13.375862,24.203571,1.803704,6.141379,39.661829
382,4018.821429,18.042857,44.825926,14.092593,10.42963,53.425926,21.603704,3.005926,44714.66667,5.992593,11.792593,8.440741,5.02963,13.47037,26277.11111,75.514815,1605.642857,659.461538,28.229167,14.748148,45.17037,10.585185,16.059259,51.418519,4.962963,11.818519,5.425926,89.381481,0.97037,3.2,3.403704,23.177778,17.248148,0.32963,8.5,39.125494
383,4737.360656,29.944262,44.646667,13.845,10.055,54.016667,23.355,3.096333,48357.5,7.506667,11.865,10.261667,4.765,15.026667,26082.35593,77.705,1843.934426,716.102041,28.080952,13.788333,44.19,9.931667,15.178333,53.386667,4.946667,11.191525,5.083051,86.533333,0.463333,3.003333,2.246667,19.235,15,0.166667,7.63,39.234911
384,5599.235294,22.8,42.523529,14.535294,6.905882,51.723529,25.035294,3.187647,53359.48387,5.605882,13.388235,14.385294,8.067647,22.452941,28504.65625,81.347059,2119.323529,709.88,23.979167,16.176471,43.761765,9.505882,14.035294,56.808824,5.202941,13.576471,11.261765,92.705882,0.320588,2.435294,2.214706,16.191176,14.079412,0.602941,7.538235,39.872789
385,5201.297872,202.642553,44.672727,15.271111,11.935556,55.815556,21.388889,3.084318,47140.14634,6.015909,11.861364,9.572727,6.797727,16.370455,25113.5814,78.390909,2114.723404,713.314286,38.480769,15.342222,42.686667,10.34,16.484444,49.751111,6.586364,14.530952,9.345238,94.455556,0.986667,3.033333,2.56,20.837778,14.711364,0.281818,9.128889,40.434599
386,7979.735849,90.590566,38.975472,12.201887,7.873585,42.101887,36.39434,3.300577,45866.2549,7.811538,11.363462,10.357692,6.207692,16.565385,24379.51923,70.325,2910.075472,784.476191,31.320513,19.096154,33.259615,10.101923,15.905769,54.901887,7.128302,12.955769,2.884615,54.079245,1.796226,2.484906,3.7,17.324528,21.690385,0.967308,5.549057,38.971109
387,2655.125,29.2425,38.291667,13.375,7.3075,27.705,46.1275,3.843421,35413.6,10.4,11.833333,5.933333,4.925641,10.858974,19048.11765,62.351282,955.525,594.592593,36.045455,22.961538,29.987179,9.258974,15.528205,47.8325,7.653846,12.345161,0.774194,27.8025,1.0875,1.1325,1.68,21.9125,29.041026,0.148718,4.08,39.048722
388,6344.658537,39.687805,40.809756,12.434146,10.034146,54.087805,24.27561,3.153659,51635.23077,7.741463,15.597561,10.407317,5.997561,16.404878,27464.82051,78.187805,2415.97561,692.636364,26.590323,18.446341,33.178049,10.292683,15.960976,55.87561,3.94878,11.997436,3.810256,79.62439,1.736585,2.2,2.890244,18.063415,16.687805,1.185366,6.573171,38.575799
389,2829.513514,11.972973,42.561111,13.822222,8.791667,39.655556,35.711111,3.46,40581.13793,10.013889,10.811111,6.733333,4.244444,10.977778,22088.41176,71.655556,1050.540541,697.833333,29.09,20.908333,35.819444,9.222222,14.391667,53.794444,9.016667,11.16,4.165714,53.05,0.858333,1.611111,1.558333,18.372222,23.377778,0.525,4.247222,37.612785
390,7916.638889,31.627778,39.42,12.194286,7.957143,40.102857,37.951429,3.476765,45457.45161,6.467647,9.114706,9.947059,5.729412,15.676471,24159.36364,74.023529,2912.416667,739.62069,33.359259,20.076471,30.75,11.320588,18.164706,50.485714,8.067647,11.687879,3.978788,42.28,1.0,1.654286,2.194286,18.342857,22.905882,0.626471,4.882857,37.771395
391,6607.27907,57.44186,39.468293,12.680488,7.058537,40.395122,36.892683,3.3485,43546.4,7.895,9.39,9.94,6.525,16.465,23285.1,73.345,2369.883721,715.5,33.1,16.292683,31.890244,12.529268,17.970732,47.556098,6.946341,12.765789,5.223684,49.941463,0.546341,1.2,1.34878,21.234146,25.241463,0.4575,4.921951,38.659402
392,13039.41176,721.005882,32.55,9.09375,5.025,28.83125,51.775,3.102857,46554.57143,6.546667,8.62,9.266667,6.113333,15.38,27343.5,43.886667,5103.705882,954.357143,34.271429,11.15,19.2375,23.36875,41.63125,56.2875,9.51875,15.1,0.692857,29.6625,0.86875,1.1,1.71875,11.26875,26.913333,0.486667,5.06875,38.894543
393,4969.2,21.1475,41.533333,13.317949,8.174359,41.525641,34.105128,3.325526,41884.14706,10.357895,11.194737,8.365789,6.855263,15.221053,23270.28205,78.910526,1858.2,692.966667,38.720833,15.35641,34.517949,11.620513,17.587179,53.402564,6.212821,11.9,6.826316,55.648718,0.523077,1.635897,1.45641,22.047368,21.144737,0.355263,9.825641,37.122038
394,10492.25,90.647222,39.063889,12.722222,7.688889,48.772222,30.008333,3.282,47510.58824,6.857143,10.005714,13.282857,7.094286,20.377143,24684.05556,79.937143,3853.722222,742.129032,35.814815,14.025,33.786111,11.380556,17.983333,53.783333,6.272222,14.105714,6.834286,73.863889,0.686111,1.783333,3.138889,19.669444,18.211429,0.422857,7.311111,37.96388
395,14629.17857,275.453571,38.944444,11.514815,7.944444,44.196296,33.718519,3.1276,52793.96,4.944,12.4,12.336,8.528,20.864,27431.7037,69.636,5586.75,909.608696,33.35,11.755556,28.007407,16.425926,23.762963,61.837037,7.788889,12.442308,1.157692,70.637037,1.766667,4.414815,5.814815,18.9,17.484,1.324,17.6,38.596426
396,4936.846154,41.1,40.003846,14.476923,7.730769,45.55,32.026923,3.378462,35879.56522,11.742308,8.7,6.792308,5.273077,12.065385,22782.0,78.05,1883.730769,705.842105,40.135714,16.134615,37.311538,7.707692,13.75,48.596154,7.657692,12.972,8.836,53.984615,0.480769,1.403846,0.553846,20.338462,28.211538,0.226923,6.803846,37.505811
397,5590.866667,62.38,42.9,13.024138,10.462069,46.841379,31.244828,3.113214,44524.10714,7.792857,10.942857,9.867857,5.367857,15.235714,24953.58621,74.360714,2209,632.142857,29.541176,16.141379,36.2,11.917241,19.124138,49.7,7.334483,11.646429,5.771429,60.02069,0.603448,1.489655,1.275862,18.47931,18.632143,0.632143,7.355172,38.321323
398,3459.935484,11.964516,43.953333,16.596774,9.706452,41.574194,32.745161,3.308667,41016.14286,6.367742,10.067742,9.8,5.409677,15.209677,23267.1,70.112903,1272.193548,642.185185,29.444,18.803226,38.412903,9.574194,14.709677,52.248387,7.6,10.586667,4.106667,51.43871,2.132258,2.051613,5.748387,17.883871,22.280645,0.793548,6.145161,38.353839
400,5540.857143,177.74898,43.297917,13.116327,8.155102,53.771429,25.120408,3.129556,75917.4186,3.43913,16.228261,14.647826,15.069565,29.717391,34325.47826,81.863043,2028.693878,900.277778,27.725806,12.353061,35.573469,12.571429,23.838776,55.373469,4.555319,10.790698,8.953488,92.495918,0.589796,2.769388,2.687755,20.704167,15.102083,0.554348,7.236735,39.343501
